,bonus,deferral_payments,deferred_income,director_fees,exercised_stock_options,expenses,from_messages,from_poi_to_this_person,from_this_person_to_poi,long_term_incentive,other,restricted_stock,restricted_stock_deferred,salary,shared_receipt_with_poi,to_messages,total_payments,total_stock_value,bonus_ratio,expenses_ratio,other_ratio,salary_ratio,to_poi_ratio,from_poi_ratio
86,0.0,0.0,0.0,0.0,0.8407074520213308,0.8300600445977147,0.31294118648888536,0.5369641271987858,0.29758387657168367,0.8187313109738296,0.8825471189545047,0.9154331117576128,0.0,0.8155759794989215,0.722522353791248,0.6449976654344334,0.7855803619966906,0.8795698197151224,0.0,0.014191279432773152,0.784871761712996,0.045441691910603536,0.3504908835904628,0.2631578947368421
87,0.8691760354298964,0.0,0.0,0.0,0.8367661971942446,0.8625562561290018,0.9212301539638849,0.7891514940829972,0.9900319254312913,0.8160897383234658,0.4405498508993027,0.922861211292561,0.0,0.9273762697862802,0.9740679810457649,0.9821232551768997,0.7788239558966048,0.8827176799837593,0.16514813547411708,0.02400713696308258,0.0007044260386993697,0.24408232527698,0.06815253185701332,0.05725699067909454
88,0.7243139395581297,1.0,0.0,0.0,0.8140091877682983,0.0,0.0,0.0,0.0,0.8558307250031962,0.31533538559640517,0.0,0.0,0.8620179071028627,0.0,0.0,0.7485436748403043,0.7975765039259124,0.02887859781699415,0.0,0.00016210439523052847,0.17182746274244853,0.0,0.0
89,0.8031286354426398,0.0,0.0,0.0,0.7726303778453695,0.8168602222473967,0.29596407973174493,0.11053236472875187,0.3649254370643811,0.8560630381909723,0.7776487287713731,0.8342441938237058,0.0,0.8765067242356118,0.7822242254276921,0.7108723113943162,0.7673819274263124,0.8073993938246888,0.07139237392895537,0.01687096293123616,0.20172639355072633,0.1484900840826081,0.006633221850613155,0.5
90,0.8691760354298964,0.0,0.0,0.0,0.9173915800434471,0.8497315315087723,0.0,0.0,0.0,0.8704413316851143,0.7944968311569551,0.7114479181538232,0.0,0.8964228844479866,0.0,0.0,0.7952910208513493,0.8997339828267447,0.12186722890558922,0.015122346505776025,0.1582200628253857,0.11706055105016637,0.0,0.0
91,0.8542464153879911,0.0,0.0,0.0,0.0,0.8816832954589919,0.3075829692188485,0.409018352582331,0.0,0.0,0.0,0.0,0.0,0.9031505289330612,0.44400734174314516,0.4901951559932132,0.7552229053519446,0.0,0.20136320492259355,0.04699144862140313,0.0,0.2693014020624511,0.6712103407755582,0.0
92,0.0,1.0,0.0,0.0,0.7180706611486939,0.6609807235020695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564016022795301,0.703574721387252,0.0,0.019104929137483146,0.0,0.0,0.0,0.0
93,0.0,1.0,0.0,0.0,0.0,0.0,0.2679405974605531,0.45179693358430295,0.0,0.0,0.0,0.7225668768232617,0.0,0.0,0.4670716317043767,0.6466565900417444,0.48670357159026695,0.6735230072305131,0.0,0.0,0.0,0.0,0.1971014492753623,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8119409194672262,1.0,0.0,0.0,0.0,0.0,0.6861962902870611,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,1.0,0.0,0.8767416360134159,0.8863930181183088,0.3552970181936595,0.5882452972442815,0.0,0.0,0.8462554793542189,0.8710824054375008,1.0,0.4431871910581796,0.7298835395295022,0.65868690503486,0.743836198925107,0.873679781569403,0.0,0.0614507578610277,0.943599466053698,0.0005492169587918126,0.4278076509448456,0.0
96,0.8551374086909924,0.0,1.0,0.0,0.6728095872976808,0.8293880853345394,0.3683718522856382,0.0,0.2673030511678673,0.0,0.38410140611231547,0.7779998835344315,0.0,0.909278387819349,0.5080361158029272,0.4814924749039763,0.7538114278487648,0.7404803979570914,0.20962544704751165,0.025296147696598763,0.0004485229159800362,0.3010231615305467,0.0,0.12121212121212122
97,0.8370384769219689,1.0,0.0,0.0,0.7230478248142652,0.9452052910345716,0.5139526926432431,0.5132964061160519,0.32318594965514247,0.83819434565249,0.4818824087689057,0.7432569150186912,0.0,0.8923046386927151,0.9283884524947748,0.8364041604964146,0.7732438494973519,0.7403095895404093,0.10983748289736006,0.07379396655018582,0.00152298334740449,0.16604457806107298,0.047515527950310554,0.04411764705882353
98,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4459216236811684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7903081344382548,1.0,0.0,0.0,0.0,0.7347256397560112,0.7237754134966746,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,1.0,0.0,0.9359443382307946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648034044544214,0.0,0.0,0.4870348381525407,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.7726229184224817,0.0,0.561514130437682,0.5195507173110828,0.18246271853219054,0.0,0.0,0.6940436792923507,0.0,0.0,0.7403684538741749,0.7550807608168137,0.0,0.7645393849395108,0.0,0.0,0.0,0.0,0.10831639309445068,0.009302325581395349
102,0.8115294807924982,0.0,0.0,0.0,0.7434513525442755,0.888213259732534,0.399948817801514,0.39625438266860924,0.18246271853219054,0.7594386724899092,0.3591878602303141,0.7385033264533699,0.0,0.8866257709671171,0.7105475055399684,0.7992126436114748,0.7373074678360618,0.7510313532431628,0.1421335296739449,0.07089439222648776,0.0004063068675710483,0.2978025403571856,0.031156775626785146,0.044444444444444446
103,0.0,1.0,0.0,0.0,0.7554868801793376,0.0,0.35175558296633336,0.0,0.0,0.0,0.0,0.7901933450346676,0.0,0.0,0.37247338423268894,0.5662971885669296,0.7818597718128486,0.7775670225528105,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.7013110883660215,0.8846413277569898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5915187460270455,0.6871534798728374,0.0,1.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.8903874656571167,0.0,0.0,0.0,0.0,0.0,0.0,0.8338602399153424,0.0,0.0,0.0,0.0,0.0,0.8820182094360032,0.0,0.0,0.0,0.0,0.0,0.0
106,0.7819602110892585,0.0,0.0,0.0,0.698963299128949,0.7478154839197017,0.4223465734775159,0.5195507173110828,0.4975453672468536,0.0,0.4827525410152173,0.7996688164654958,0.0,0.9031428122053003,0.5667218386671499,0.5772874536652433,0.7163010068459951,0.7620138658419559,0.13090240105665363,0.01847148087536785,0.00441784264134375,0.5522793711985853,0.6016177957532861,0.3392857142857143
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.8255680918031917,0.0,0.0,0.0,0.0,0.7870075517082395,0.0,0.0,0.0,0.0,0.7913417093908554,0.7963365376243874,0.0,0.8897577412699316,0.0,0.0,0.7543349896890511,0.7422855887698022,0.12975603527421867,0.01484955763353047,0.3201826835490389,0.22718769522740756,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.8756130897352348,0.3904456934869604,0.42083594289667975,0.11512115803949316,0.0,0.0,0.0,0.0,0.0,0.7883010782245732,0.758851158281016,0.5854819807687427,0.0,0.0,1.0,0.0,0.0,0.054315641640821574,0.024390243902439025
110,0.7934305752371328,0.0,0.0,0.0,0.5917506424857911,0.8397281303969439,0.4407796248395315,0.3315970941862556,0.0,0.0,0.0,0.0,0.0,0.9620317880587131,0.7830417961690995,0.7065713246894841,0.7662923516823049,0.5798047684494583,0.06243644938666898,0.022826298595937086,0.0,0.4983114583394835,0.048397404861043866,0.0
111,0.0,0.0,0.0,0.0,0.0,0.4996106107167814,0.31294118648888536,0.25664820305802594,0.34536347411847945,0.0,0.0,0.885158860885784,0.0,0.0,0.7314032944981902,0.6599616197515863,0.3340665111162187,0.8250791407455447,0.0,1.0,0.0,0.0,0.04334167994536763,0.3684210526315789
112,0.8420742001086364,0.0,0.0,0.0,0.7674973122017281,0.9589058786102789,0.7420296045422081,0.6884860593271573,0.6958376506676476,0.0,0.4060817116535033,0.7781729994095118,0.0,0.8981214799591819,1.0,1.0,0.751610331585326,0.7793765499327407,0.17738201953953864,0.1302702099573731,0.0006666364079928287,0.2684041954426667,0.030328304063691962,0.053497942386831275
